# Wohnung Kauf from immoscout24.de on 2020-06-25
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
116234923,2020.06.25,2020-02-28T11:37:09.000+01:00,Kauf,Wohnung,"Weststadt, Braunschweig",Braunschweig,38120,Weststadt,,,Ruhige 3 Zimmerwohnung Hochparterre,3,74,DAHLER & COMPANY Braunschweig | Wolfsburg,YES,true,false,false,215000,false,false,002.01008747085,116234923,https://www.immobilienscout24.de/expose/116234923,"5,95 % inkl. der gesetzl. MwSt. bezogen auf den Kaufpreis",228 €,1983,Gepflegt,,Niedersachsen,2905.4054054054054
115028646,2020.06.25,2020-05-10T20:37:01.000+02:00,Kauf,Wohnung,"Gutenbergstraße 8, Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,52.25852,10.50242,"101 qm Wohnung + 11qm Büroraum, Westl. Ringgebiet., Balkone in Planung",4,101,,NO,false,false,true,295000,true,true,009.adb7948e-f622-4de8-84f7-f97550c9d166,115028646,https://www.immobilienscout24.de/expose/115028646,Nein,202 €,1939,Vollständig renoviert,,Niedersachsen,2920.792079207921
114338284,2020.06.25,2019-11-07T12:16:22.000+01:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,,,Für Kapitalanleger! Vermietete Maisonette-Wohnung mit Dachterrasse am Randes des Magniviertels v. BS,3,125,Wüstenrot Immobilien GmbH,YES,true,true,false,369000,false,false,001.437483,114338284,https://www.immobilienscout24.de/expose/114338284,"3,57 % inklusive der gesetzlichen Mehrwertsteuer vom notariell beurkundeten Kaufpreis.","280,85 €",1900,,,Niedersachsen,2952.0
119793511,2020.06.25,2020-06-19T10:44:41.000+02:00,Kauf,Wohnung,"Bocksbartstraße 1, Schunteraue, Braunschweig",Braunschweig,38108,Schunteraue,52.30663,10.52957,Erstbezug: geräumige 4-Zimmer-Wohnung zum Kauf in Braunschweig Querum,4,141,,NO,false,false,true,420000,true,true,001.16182276,119793511,https://www.immobilienscout24.de/expose/119793511,Nein,,2020,Erstbezug,,Niedersachsen,2978.723404255319
117803210,2020.06.25,2020-04-28T15:01:54.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,"Lichtdurchflutete, super gepflegte Maisonette mit Dachterrasse in Braunschweig!",2,97,Volker von Wülfing Immobilien GmbH,YES,true,true,false,290000,false,false,002.01002849788,117803210,https://www.immobilienscout24.de/expose/117803210,"5,95% vom Kaufpreis",,1912,Gepflegt,,Niedersachsen,2989.6907216494847
119084452,2020.06.25,2020-06-02T18:12:46.000+02:00,Kauf,Wohnung,"Friedrichstraße 1a, Viewegsgarten-Bebelhof, Braunschweig",Braunschweig,38102,Viewegsgarten-Bebelhof,52.25247,10.53181,"VON PRIVAT: Einziehen & Wohlfühlen; 4,5-Zimmer-Maisonette-Wohnung mit großem Balkon und EBK",4.5,106,,NO,true,true,true,320000,true,true,009.55a05439-ff72-40fa-829b-b45c8b220543,119084452,https://www.immobilienscout24.de/expose/119084452,Nein,180 €,1956,Gepflegt,,Niedersachsen,3018.867924528302
118782814,2020.06.25,2020-05-26T10:45:29.000+02:00,Kauf,Wohnung,"Bammelsburger Straße ., Innenstadt, Braunschweig",Braunschweig,38114,Innenstadt,52.27256,10.52126,Stadtwohnung am Inselwall,3,81,JO. WOLTER Immobilien GmbH,NO,true,true,false,249000,false,true,001.659746,118782814,https://www.immobilienscout24.de/expose/118782814,Nein,308 €,1956,,,Niedersachsen,3074.074074074074
119594405,2020.06.25,2020-06-14T21:35:17.000+02:00,Kauf,Wohnung,"Sorpeweg 1, Weststadt, Braunschweig",Braunschweig,38120,Weststadt,52.25003,10.47645,"Exklusive, vollmöbilierte, modernisierte 3-Zimmer-Wohnung mit Balkon und Einbauküche in Braunschweig",3,84,,NO,true,true,false,260000,true,true,009.24025875-5536-4898-aadd-150e5caf107f,119594405,https://www.immobilienscout24.de/expose/119594405,Nein,248 €,1980,Modernisiert,,Niedersachsen,3095.2380952380954
119765923,2020.06.25,2020-06-22T11:55:23.000+02:00,Kauf,Wohnung,"Südstadt-Rautheim-Mascherode, Braunschweig",Braunschweig,38126,Südstadt-Rautheim-Mascherode,,,Wunderschöne Erdgeschoßwohnung in traumhafter Feldrandlage,3,92,MUNTE Immobilien GmbH & Co. KG,YES,true,true,true,285000,false,false,001.652426,119765923,https://www.immobilienscout24.de/expose/119765923,"4,76 % inkl. 19% MwSt.",382 €,2000,Gepflegt,,Niedersachsen,3097.8260869565215
119058258,2020.06.25,2020-06-02T07:52:43.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38116,Lehndorf-Watenbüttel,,,Holz - Stahl - Glas - Dachterrasse = Traumwohnung,4,200,CGH-Immobilien,YES,true,true,false,628000,false,true,001.983822,119058258,https://www.immobilienscout24.de/expose/119058258,"5,95% inkl. gesetz. MwSt.",200 €,2010,Neuwertig,,Niedersachsen,3140.0
